0.1002,0.0633,0.0470,0.0602,0.0549,0.0699,0.0575,0.0567,0.0773,0.0755
0.0702,0.0559,0.0646,0.0570,0.0607,0.0831,0.0641,0.0578,0.0762,0.0689
0.0762,0.0575,0.0704,0.0789,0.0586,0.0694,0.0662,0.0586,0.1010,0.0966
0.0665,0.0443,0.0509,0.0668,0.0707,0.0652,0.0562,0.0596,0.0942,0.0857
0.0718,0.0641,0.0691,0.0615,0.0594,0.0741,0.0683,0.0581,0.0955,0.0981
0.0768,0.0470,0.0728,0.0860,0.0567,0.0710,0.0683,0.0522,0.0831,0.0863
0.0842,0.0586,0.0533,0.0646,0.0702,0.0499,0.0536,0.0090,0.0797,0.0633
0.0852,0.0612,0.0612,0.0723,0.0662,0.0712,0.0712,0.0699,0.0979,0.1053
0.1195,0.0594,0.0786,0.0644,0.0610,0.0665,0.0551,0.0652,0.0826,0.1013
0.1013,0.0528,0.0886,0.0628,0.0610,0.0581,0.0581,0.0565,0.0807,0.0889
0.0633,0.0549,0.0665,0.0815,0.0554,0.0594,0.0504,0.0491,0.0913,0.1182
0.1026,0.0628,0.0723,0.0678,0.0549,0.0641,0.0633,0.0512,0.0939,0.1039
0.0776,0.0483,0.0691,0.0770,0.0646,0.0805,0.0567,0.0438,0.1245,0.0834
0.0744,0.0528,0.0617,0.0668,0.0686,0.0715,0.0599,0.0467,0.1561,0.1316
0.0762,0.0665,0.0633,0.0810,0.0633,0.0779,0.0588,0.0594,0.1195,0.0997
0.0868,0.0620,0.0610,0.0575,0.0668,0.0747,0.0433,0.0599,0.0718,0.0889
0.0715,0.0591,0.0604,0.0704,0.0639,0.0641,0.0628,0.0649,0.1337,0.1142
0.0683,0.0602,0.0739,0.0765,0.0565,0.0789,0.0791,0.0628,0.1140,0.0900
0.0702,0.0588,0.0586,0.0723,0.0615,0.0762,0.0578,0.0546,0.1145,0.1074
0.1155,0.0670,0.0757,0.0934,0.0681,0.0634,0.0731,0.0668,0.1182,0.1353
0.0797,0.0562,0.0697,0.0689,0.0646,0.0536,0.0689,0.0646,0.0910,0.1103
0.0831,0.0533,0.0565,0.0726,0.0612,0.0554,0.0646,0.0736,0.1172,0.1022
0.0628,0.0570,0.0646,0.0633,0.0620,0.0599,0.0670,0.0623,0.1438,0.1090
0.0726,0.0538,0.0570,0.0681,0.0562,0.0673,0.0591,0.0604,0.1097,0.1345
0.1329,0.0512,0.0644,0.0551,0.0557,0.0565,0.0673,0.0644,0.1153,0.1256
